sale_type,property_type,address,city,state,zip,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,cost_per_square_foot,payment_hoa,status,next_open_house_start_time,next_open_house_end_time,url,source,mls,latitude,longitude,time_commute_joe,time_commute_kira,time_downtown,time_hiking,time_airport,time_commute,payment_loan,payment_pmi,payment_taxes,payment_maint,payment_hoi,payment_total,beds_score,baths_score,payment_score,square_feet_score,time_commute_score,time_downtown_score,time_hiking_score,time_airport_score,total_score
MLS Listing,Condo/Co-op,612 Prospect St #203,Seattle,WA,98109,349950,1,1,Queen Anne,679,15403,1968,74,515,406,Active,NA,NA,http://www.redfin.com/WA/Seattle/612-Prospect-St-98109/unit-203/home/2591,NWMLS,1486422,47.6291726,-122.3440172,26.46666667,20.81666667,7.95,29.81666667,18.21666667,26.46666667,1389.115217,124.9791667,364.53125,291.625,87.4875,2663.738134,0,0,0.353,0.186,2.185,1,0.429,0.5,4.653
MLS Listing,Single Family Residential,24808 12th Ave S,Des Moines,WA,98198,312000,2,2,Huntington Park,910,4285,1970,74,343,115,Active,NA,NA,http://www.redfin.com/WA/Des-Moines/24808-12th-Ave-S-98198/home/201608,NWMLS,1484157,47.3792659,-122.3184522,24.1,18.71666667,29.66666667,39.58333333,18.8,24.1,1213.36285,109.1666667,325,260,78,2100.529517,1,1,2.088,1.76,2.601,0.517,0.258,0.5,9.724
MLS Listing,Condo/Co-op,1808 S 118th St #101,Seattle,WA,98168,239500,3,2,Seattle,1351,47900,1965,75,177,620,Active,NA,NA,http://www.redfin.com/WA/Seattle/1808-S-118th-St-98168/unit-101/home/39647,NWMLS,1487448,47.4982672,-122.3094855,18.6,13.21666667,18.36666667,34.08333333,9.5,18.6,877.604046,0,249.4791667,199.5833333,59.875,2006.541546,2,1,2.422,2,3.433,0.969,0.362,0.5,12.686
MLS Listing,Single Family Residential,8116 50th Ave S,Seattle,WA,98118,399000,2,1,Dunlap,820,4860,1955,75,487,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8116-50th-Ave-S-98118/home/174513,NWMLS,1478265,47.5298141,-122.2705885,17.51666667,15.06666667,18.91666667,34.6,14.73333333,17.51666667,1616.273415,145.4166667,415.625,332.5,99.75,2609.565081,1,0,0.471,1.156,3.562,0.959,0.353,0.5,8.001
MLS Listing,Condo/Co-op,10410 NE 32nd Pl Unit D104,Bellevue,WA,98004,375000,1,1,Bellevue,777,0,1980,76,483,350,Active,NA,NA,http://www.redfin.com/WA/Bellevue/10410-NE-32nd-Pl-98004/unit-D104/home/43447,NWMLS,1486468,47.6394927,-122.2002068,18.95,23.8,12.6,24.06666667,24.16666667,23.8,1505.125673,135.4166667,390.625,312.5,93.75,2787.417339,0,0,0.144,0.82,2.652,1,0.487,0.487,5.59
MLS Listing,Condo/Co-op,560 225th Ln NE Unit B303,Sammamish,WA,98074,279000,1,1,Sammamish,640,396484,1999,76,436,244,Active,NA,NA,http://www.redfin.com/WA/Sammamish/560-225th-Ln-NE-98074/unit-B303/home/2062315,NWMLS,1486936,47.613821,-122.039295,31.93333333,36.78333333,30.25,24.11666667,37.13333333,36.78333333,1060.534705,95.41666667,290.625,232.5,69.75,1992.826371,0,0,2.47,0.049,0.52,0.487,0.487,0.306,4.319
MLS Listing,Condo/Co-op,15300 112th Ave NE Unit A306,Bothell,WA,98011,390000,3,1.75,Juanita,1199,146021,1999,76,325,438,Active,NA,NA,http://www.redfin.com/WA/Bothell/15300-112th-Ave-NE-98011/unit-A306/home/2117220,NWMLS,1486469,47.7394231,-122.1907686,24.58333333,29.43333333,21.86666667,29.68333333,29.8,29.43333333,1574.593011,141.6666667,406.25,325,97.5,2983.009678,2,0.854,0.001,2,1.655,0.876,0.431,0.43,8.247
MLS Listing,Single Family Residential,12021 69th Ave S,Seattle,WA,98178,349999,3,1,Skyway,1280,6050,1943,76,273,0,Active,September-22-2019 02:00 PM,September-22-2019 05:10 PM,http://www.redfin.com/WA/Seattle/12021-69th-Ave-S-98178/home/195816,NWMLS,1486388,47.4945751,-122.2481285,12.35,10.78333333,17.33333333,29.43333333,14.76666667,12.35,1389.342144,124.9995833,364.5822917,291.6658333,87.49975,2258.089602,2,0,1.527,2,3.956,0.985,0.434,0.5,11.402
MLS Listing,Single Family Residential,23050 SE Lake Wilderness Dr,Maple Valley,WA,98038,350000,1,1,Lake Wilderness,810,8612,1961,78,432,0,Active,NA,NA,http://www.redfin.com/WA/Maple-Valley/23050-SE-Lake-Wilderness-Dr-98038/home/371068,NWMLS,1486155,47.3705488,-122.033152,27.1,31.35,42.95,21.55,32.03333333,31.35,1389.346775,125,364.5833333,291.6666667,87.5,2258.096775,0,0,1.527,1.078,1.323,0.011,0.498,0.396,4.833
MLS Listing,Single Family Residential,24601 12th Ave S,Des Moines,WA,98198,349990,2,1.75,Huntington Park,1040,4517,1977,78,337,115,Active,NA,NA,http://www.redfin.com/WA/Des-Moines/24601-12th-Ave-S-98198/home/201944,NWMLS,1485950,47.381453,-122.3189395,23.46666667,18.08333333,29.03333333,38.95,18.16666667,23.46666667,1389.300463,124.9958333,364.5729167,291.6583333,87.4975,2373.025046,1,0.854,1.139,2,2.708,0.551,0.271,0.5,9.023
MLS Listing,Condo/Co-op,5501 Lakemont Blvd SE #102,Bellevue,WA,98006,365000,3,1,Bellevue,1030,427743,2001,79,354,347,Active,NA,NA,http://www.redfin.com/WA/Bellevue/5501-Lakemont-Blvd-SE-98006/unit-102/home/6922,NWMLS,1485303,47.5538125,-122.1256143,20.83333333,24.53333333,21.26666667,16.5,26.05,24.53333333,1458.814113,131.25,380.2083333,304.1666667,91.25,2712.689113,2,0,0.26,2,2.526,0.896,0.5,0.472,8.654
MLS Listing,Single Family Residential,3121 154th St SW,Lynnwood,WA,98087,429999,3,2.5,Alderwood Manor,1436,4356,1994,79,299,32,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/3121-154th-St-SW-98087/home/2838259,NWMLS,1485812,47.8590757,-122.2760744,35.58333333,40.43333333,25.3,40.68333333,38.58333333,40.43333333,1759.834617,158.3329167,447.915625,358.3325,107.49975,2863.915408,2,1,0.059,2,0.166,0.736,0.237,0.278,6.476
MLS Listing,Condo/Co-op,23415 101st Ave SE Unit F201,Kent,WA,98031,235000,3,2,Kent,1565,296547,1981,79,150,417,Active,NA,NA,http://www.redfin.com/WA/Kent/23415-101st-Ave-SE-98031/unit-F201/home/17626,NWMLS,1484348,47.3921822,-122.2060524,22.56666667,17.23333333,29.93333333,33.21666667,19.03333333,22.56666667,856.7638444,0,244.7916667,195.8333333,58.75,1773.138844,2,1,3.181,2,2.857,0.503,0.377,0.5,12.418
MLS Listing,Townhouse,3407 156th St SW Unit D,Lynnwood,WA,98087,249950,2,1.5,Lynnwood,883,36655,1986,81,283,274,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/3407-156th-St-SW-98087/unit-D/home/11884686,NWMLS,1484556,47.85778,-122.279271,34.4,39.25,24.11666667,39.5,37.4,39.25,925.9996253,0,260.3645833,208.2916667,62.4875,1731.143375,1,0.5,3.299,1.607,0.261,0.789,0.26,0.301,8.017
MLS Listing,Condo/Co-op,300 2nd Ave N Unit 2E,Edmonds,WA,98020,379950,1,1,Downtown Edmonds,764,30030,1965,81,497,338,Active,NA,NA,http://www.redfin.com/WA/Edmonds/300-2nd-Ave-N-98020/unit-2E/home/2667025,NWMLS,1484736,47.8141304,-122.3783612,43.26666667,40,26.36666667,48.9,39.65,43.26666667,1528.049894,137.4791667,395.78125,316.625,94.9875,2810.922811,0,0,0.114,0.721,0.024,0.686,0.089,0.257,1.891
MLS Listing,Condo/Co-op,9416 1st Ave NE #310,Seattle,WA,98115,285000,1,1,Northgate,750,59254,1979,81,380,349,Active,NA,NA,http://www.redfin.com/WA/Seattle/9416-1st-Ave-NE-98115/unit-310/home/23245,NWMLS,1484506,47.697463,-122.3273807,29.9,26.61666667,13,35.53333333,26.28333333,29.9,1088.32164,97.91666667,296.875,237.5,71.25,2140.863307,0,0,1.943,0.617,1.572,1,0.336,0.47,5.938
MLS Listing,Condo/Co-op,2510 W Bertona St #214,Seattle,WA,98119,375000,1,1,Magnolia,818,33739,1968,82,458,427,Active,NA,NA,http://www.redfin.com/WA/Seattle/2510-W-Bertona-St-98199/unit-214/home/60387,NWMLS,1482280,47.6505437,-122.3892614,38.78333333,34.63333333,19.4,43.55,31.65,38.78333333,1505.125673,135.4166667,390.625,312.5,93.75,2864.417339,0,0,0.059,1.141,0.303,0.948,0.181,0.402,3.034
MLS Listing,Townhouse,5427 S 236th St Unit 10-5,Kent,WA,98032,300000,2,2,The Lakes,1138,424296,1995,82,264,270,Active,NA,NA,http://www.redfin.com/WA/Kent/5427-S-236th-St-98032/unit-10-5/home/2069519,NWMLS,1484261,47.390527,-122.2662239,20.4,14.8,25.96666667,35.86666667,19.56666667,20.4,1157.788979,104.1666667,312.5,250,75,2169.455646,1,1,1.841,2,3.19,0.705,0.33,0.5,10.566
MLS Listing,Condo/Co-op,4217 164th St SW Unit A208,Lynnwood,WA,98037,279000,3,1.75,Lynnwood,1110,11773,2002,82,251,211,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/4217-164th-St-SW-98087/unit-A208/home/2899846,NWMLS,1483507,47.852292,-122.290499,36.18333333,41.03333333,25.9,41.28333333,39.18333333,41.03333333,1060.534705,95.41666667,290.625,232.5,69.75,1959.826371,2,0.854,2.584,2,0.125,0.708,0.225,0.266,8.762
MLS Listing,Single Family Residential,14412 8th Ave S,Burien,WA,98168,375000,3,1,Burien,1340,11692,1955,84,280,0,Active,NA,NA,http://www.redfin.com/WA/Burien/14412-8th-Ave-S-98168/home/193233,NWMLS,1477871,47.4741412,-122.3223579,15.58333333,10.2,19.5,31.06666667,6.483333333,15.58333333,1505.125673,135.4166667,390.625,312.5,93.75,2437.417339,2,0,0.936,2,3.754,0.946,0.411,0.5,10.547
MLS Listing,Condo/Co-op,1819 S 116th St #101,Seattle,WA,98168,279950,3,1.75,Boulevard Park,1549,0,1979,85,181,497,Active,NA,NA,http://www.redfin.com/WA/Seattle/1819-S-116th-St-98168/unit-101/home/58565,NWMLS,1459667,47.4989706,-122.30924,20.95,11.45,19.2,32.31666667,9.783333333,20.95,1064.934303,95.8125,291.6145833,233.2916667,69.9875,2252.640553,2,0.854,1.546,2,3.109,0.952,0.392,0.5,11.353
MLS Listing,Condo/Co-op,11807 100th Ave NE Unit B202,Kirkland,WA,98034,374950,2,1.5,Juanita,859,0,1978,85,436,330,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11807-100th-Ave-NE-98034/unit-B202/home/2117334,NWMLS,1483404,47.7060814,-122.208559,23.46666667,28.31666667,20.75,28.58333333,28.68333333,28.31666667,1504.894115,135.3958333,390.5729167,312.4583333,93.7375,2767.058698,1,0.5,0.172,1.447,1.854,0.912,0.445,0.444,6.774
MLS Listing,Single Family Residential,24036 25th Ave S,Des Moines,WA,98198,435000,3,2.75,Des Moines,1920,7565,1990,86,227,0,Active,NA,NA,http://www.redfin.com/WA/Des-Moines/24036-25th-Ave-S-98198/home/202822,NWMLS,1483061,47.3851708,-122.3013265,19.61666667,14.23333333,25.2,35.1,17.98333333,19.61666667,1782.995028,160.4166667,453.125,362.5,108.75,2867.786694,2,1,0.056,2,3.3,0.741,0.344,0.5,9.941
MLS Listing,Condo/Co-op,1105 Spring St #610,Seattle,WA,98104,344950,1,1,First Hill,630,0,1950,86,548,470,Active,NA,NA,http://www.redfin.com/WA/Seattle/1105-Spring-St-98104/unit-610/home/12305601,NWMLS,1478551,47.6099769,-122.3253289,25.18333333,19.53333333,2.683333333,28.36666667,19.18333333,25.18333333,1365.959437,122.8958333,359.3229167,287.4583333,86.2375,2691.874021,0,0,0.298,0.028,2.413,1,0.448,0.5,4.687
MLS Listing,Single Family Residential,3918 NE 21st St,Renton,WA,98056,385000,3,1,Highlands,950,8400,1958,86,405,0,Active,NA,NA,http://www.redfin.com/WA/Renton/3918-NE-21st-St-98056/home/412209,NWMLS,1482639,47.510427,-122.166356,10.71666667,15.93333333,24.21666667,18.38333333,16.3,15.93333333,1551.437232,139.5833333,401.0416667,320.8333333,96.25,2509.145565,2,0,0.728,1.924,3.723,0.785,0.5,0.5,10.16
MLS Listing,Single Family Residential,15330 2nd Ave W,Lynnwood,WA,98087,439950,3,1.75,Martha Lake,1606,9148,1961,87,274,0,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/15330-2nd-Ave-W-98087/home/2709243,NWMLS,1481956,47.8586603,-122.2364195,37.46666667,40.4,26.76666667,42.56666667,40.05,40.4,1805.919249,162.4791667,458.28125,366.625,109.9875,2903.292166,2,0.854,0.03,2,0.168,0.666,0.2,0.249,6.167
MLS Listing,Single Family Residential,3946 S Findlay St,Seattle,WA,98118,449950,4,1,Hillman City,1260,4635,1942,87,357,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/3946-S-Findlay-St-98118/home/173994,NWMLS,1480012,47.5521588,-122.2814753,22.08333333,19.3,15.53333333,33.33333333,18.95,22.08333333,1852.230808,166.6458333,468.6979167,374.9583333,112.4875,2975.020392,2,0,0.002,2,2.935,0.999,0.375,0.5,8.811
MLS Listing,Condo/Co-op,2510 W Bertona St #318,Seattle,WA,98199,269000,1,1,Magnolia,769,33739,1968,87,350,427,Active,NA,NA,http://www.redfin.com/WA/Seattle/2510-W-Bertona-St-98199/unit-318/home/60391,NWMLS,1476530,47.650706,-122.3893059,38.75,34.6,19.35,43.5,31.61666667,38.75,1014.223146,91.25,280.2083333,224.1666667,67.25,2104.098146,0,0,2.075,0.759,0.307,0.949,0.182,0.403,4.675
MLS Listing,Condo/Co-op,11632 NE 70th Pl Unit A,Kirkland,WA,98033,370000,1,1,Bridle Trails,790,0,1979,87,468,274,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11632-NE-70th-Pl-98033/unit-A/home/22116,NWMLS,1482221,47.6695972,-122.1842882,18.95,23.8,16.23333333,24.06666667,24.16666667,23.8,1481.969893,133.3333333,385.4166667,308.3333333,92.5,2675.553226,0,0,0.33,0.922,2.652,0.996,0.487,0.487,5.874
MLS Listing,Condo/Co-op,15809 Waynita Way NE Unit G301,Bothell,WA,98011,287000,2,1.75,Bothell,831,0,1988,88,345,314,Active,NA,NA,http://www.redfin.com/WA/Bothell/15809-Waynita-Way-NE-98011/unit-G301/home/68588,NWMLS,1479873,47.7425774,-122.2127836,28.53333333,33.38333333,25.81666667,33.63333333,33.75,33.38333333,1097.583952,98.75,298.9583333,239.1666667,71.75,2120.208952,1,0.854,2.017,1.241,0.992,0.712,0.37,0.368,7.554
MLS Listing,Townhouse,5940 B 36th Ave S,Seattle,WA,98118,449950,2,1.75,Beacon Hill,1305,400,2019,88,345,0,Active,September-22-2019 11:00 AM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Seattle/5940-36th-Ave-S-98118/unit-A/home/109972245,NWMLS,1480824,47.548686,-122.287696,23.35,17.9,14.91666667,33.26666667,17.55,23.35,1852.230808,166.6458333,468.6979167,374.9583333,112.4875,2975.020392,1,0.854,0.002,2,2.728,1,0.376,0.5,8.46
MLS Listing,Single Family Residential,15121 223rd St SE,Snohomish,WA,98296,424999,4,2,Echo Lake,2400,217800,1978,89,177,0,Active,NA,NA,http://www.redfin.com/WA/Snohomish/15121-223rd-St-SE-98296/home/2595648,NWMLS,1480858,47.795127,-122.02738,39.08333333,43.93333333,36.36666667,44.2,44.3,43.93333333,1736.678837,156.2495833,442.7072917,354.1658333,106.24975,2796.051296,2,1,0.133,2,0.009,0.191,0.169,0.167,5.669
MLS Listing,Condo/Co-op,15300 112th Ave NE Unit C305,Bothell,WA,98011,255000,1,1,Bothell,740,0,1999,90,345,278,Active,NA,NA,http://www.redfin.com/WA/Bothell/15300-112th-Ave-NE-98011/unit-C305/home/22685422,NWMLS,1479825,47.7394231,-122.1907686,24.58333333,29.43333333,21.86666667,29.68333333,29.8,29.43333333,949.3869627,85.41666667,265.625,212.5,63.75,1854.678629,0,0,2.933,0.546,1.655,0.876,0.431,0.43,6.871
MLS Listing,Single Family Residential,12732 SE 167th St,Renton,WA,98058,425000,4,1.75,Cascade,1620,7137,1967,93,262,0,Active,NA,NA,http://www.redfin.com/WA/Renton/12732-SE-167th-St-98058/home/230799,NWMLS,1479280,47.4542916,-122.1709934,14.18333333,13.56666667,29.25,22.75,18.33333333,14.18333333,1736.683468,156.25,442.7083333,354.1666667,106.25,2796.058468,2,0.854,0.133,2,3.861,0.539,0.494,0.5,10.381
MLS Listing,Condo/Co-op,10825 SE 200th St Unit H102,Kent,WA,98031,192000,1,1,Kent,758,251452,1999,93,253,310,Active,NA,NA,http://www.redfin.com/WA/Kent/10825-SE-200th-St-98031/unit-H102/home/68576,NWMLS,1478541,47.4220215,-122.1960971,16.38333333,12.23333333,27.53333333,29.1,16.61666667,16.38333333,657.62414,0,200,160,48,1375.62414,0,0,3.949,0.676,3.681,0.628,0.439,0.5,9.873
MLS Listing,Condo/Co-op,3710 26th Pl W #205,Seattle,WA,98199,295000,1,1,Magnolia,750,56224,1974,94,393,364,Active,NA,NA,http://www.redfin.com/WA/Seattle/3710-26th-Pl-W-98199/unit-205/home/57681,NWMLS,1473305,47.653464,-122.3900041,36.86666667,32.71666667,18.35,41.61666667,29.73333333,36.86666667,1134.633199,102.0833333,307.2916667,245.8333333,73.75,2227.591533,0,0,1.634,0.617,0.51,0.97,0.218,0.43,4.379
MLS Listing,Condo/Co-op,18545 Linden Ave N #15,Shoreline,WA,98133,392900,2,2,Richmond Highlands,1180,0,1985,94,333,328,Active,NA,NA,http://www.redfin.com/WA/Shoreline/18545-Linden-Ave-N-98133/unit-15/home/6250,NWMLS,1477542,47.7643734,-122.349288,35.18333333,31.9,18.28333333,40.81666667,31.55,35.18333333,1588.023364,142.875,409.2708333,327.4166667,98.225,2893.810864,1,1,0.036,2,0.727,0.971,0.234,0.404,6.372
MLS Listing,Townhouse,400 S 46th Pl Unit I,Renton,WA,98055,369950,2,2.25,Talbot Hill,1225,0,1997,95,302,312,Active,NA,NA,http://www.redfin.com/WA/Renton/400-S-46th-Pl-98055/unit-I/home/167113783,NWMLS,1476257,47.4381251,-122.2126867,15.23333333,7.716666667,23,27.63333333,12.1,15.23333333,1481.738335,133.3125,385.3645833,308.2916667,92.4875,2713.194585,1,1,0.259,2,3.783,0.835,0.456,0.5,9.833
MLS Listing,Condo/Co-op,701 SW 5th Ct Unit B401,Renton,WA,98057,269000,3,1.75,Renton,1134,145055,1981,95,237,438,Active,NA,NA,http://www.redfin.com/WA/Renton/701-SW-5th-Ct-98057/unit-B401/home/2079338,NWMLS,1475848,47.4758944,-122.2266898,10.53333333,8.816666667,18.56666667,27.61666667,11.38333333,10.53333333,1014.223146,91.25,280.2083333,224.1666667,67.25,2115.098146,2,0.854,2.036,2,3.998,0.966,0.457,0.5,12.811
MLS Listing,Single Family Residential,14027 Wayne Pl N,Seattle,WA,98133,315000,3,1,Haller Lake,1040,5250,1945,95,303,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/14027-Wayne-Pl-N-98133/home/102909,NWMLS,1477618,47.7312995,-122.335628,31.3,28.01666667,14.38333333,36.91666667,27.66666667,31.3,1227.256318,110.4166667,328.125,262.5,78.75,2007.047984,2,0,2.42,2,1.331,1,0.31,0.456,9.517
MLS Listing,Single Family Residential,9329 52nd Ave S,Seattle,WA,98118,379000,3,1,Skyway,820,5565,1950,96,462,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/9329-52nd-Ave-S-98118/home/175789,NWMLS,1477161,47.5181221,-122.267677,15.15,12.63333333,16.78333333,32.23333333,12.28333333,15.15,1523.650296,137.0833333,394.7916667,315.8333333,94.75,2466.10863,2,0,0.85,1.156,3.79,0.991,0.393,0.5,9.68
MLS Listing,Condo/Co-op,13717 N Linden Ave N #229,Seattle,WA,98133,299999,1,1,Ballard,706,84096,1982,96,425,348,Active,NA,NA,http://www.redfin.com/WA/Seattle/13717-Linden-Ave-N-98133/unit-229/home/26121,NWMLS,1475853,47.7283257,-122.3485328,32.68333333,29.4,15.78333333,38.31666667,29.06666667,32.68333333,1157.784348,104.16625,312.4989583,249.9991667,74.99975,2247.448473,0,0,1.564,0.327,1.103,0.998,0.283,0.439,4.714
MLS Listing,Condo/Co-op,15142 65th Ave S #408,Tukwila,WA,98188,139900,2,1,Southcenter,913,314465,1968,98,153,465,Active,NA,NA,http://www.redfin.com/WA/Tukwila/15142-65th-Ave-S-98188/unit-408/home/70244,NWMLS,1475788,47.4661131,-122.2521415,16.36666667,6.45,18.5,28.11666667,9.3,16.36666667,416.3409168,0,145.7291667,116.5833333,34.975,1178.628417,1,0,4,1.775,3.682,0.967,0.451,0.5,12.375
MLS Listing,Condo/Co-op,8516 196th St SW #107,Edmonds,WA,98026,308750,2,2,Maplewood,1089,0,1969,100,284,414,Active,NA,NA,http://www.redfin.com/WA/Edmonds/8516-196th-St-SW-98026/unit-107/home/2694245,NWMLS,1475354,47.820938,-122.3487025,42.25,39.25,25.63333333,47.35,38.9,42.25,1198.311593,107.8125,321.6145833,257.2916667,77.1875,2376.217843,1,1,1.128,2,0.061,0.721,0.114,0.272,6.296
MLS Listing,Condo/Co-op,9500 Rainier Ave S #309,Seattle,WA,98118,265000,1,1,Rainier Beach,661,129500,1967,100,401,439,Active,NA,NA,http://www.redfin.com/WA/Seattle/9500-Rainier-Ave-S-98118/unit-309/home/33062,NWMLS,1474602,47.520977,-122.261252,15.11666667,14.48333333,18.65,32.21666667,14.13333333,15.11666667,995.6985219,89.58333333,276.0416667,220.8333333,66.25,2087.406855,0,0,2.135,0.113,3.793,0.964,0.393,0.5,7.898
MLS Listing,Condo/Co-op,2840 SW Raymond St #302,Seattle,WA,98126,383000,2,1.75,High Point,1081,173136,2007,100,354,404,Active,NA,NA,http://www.redfin.com/WA/Seattle/2840-SW-Raymond-St-98126/unit-302/home/167094509,NWMLS,1474995,47.5483358,-122.3694193,26.65,21.26666667,16.3,34.65,19.58333333,26.65,1542.17492,138.75,398.9583333,319.1666667,95.75,2898.79992,1,0.854,0.033,2,2.152,0.995,0.352,0.5,7.886
MLS Listing,Condo/Co-op,11311 NE 128th St Unit D102,Kirkland,WA,98034,339000,2,1,Totem Lake,869,412744,1990,101,390,268,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11311-NE-128th-St-98034/unit-D102/home/12093489,NWMLS,1462030,47.7138844,-122.1904762,23.68333333,28.53333333,20.98333333,28.8,28.9,28.53333333,1338.40406,120.4166667,353.125,282.5,84.75,2447.195726,1,0,0.907,1.516,1.815,0.905,0.443,0.441,7.027
MLS Listing,Townhouse,13716 Midvale Ave N Unit B,Seattle,WA,98133,440000,3,2,Haller Lake,1520,1020,1999,101,289,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/13716-Midvale-Ave-N-98133/unit-B/home/101683,NWMLS,1474535,47.7292093,-122.343401,31.85,28.56666667,14.93333333,37.46666667,28.21666667,31.85,1806.150807,162.5,458.3333333,366.6666667,110,2903.650807,2,1,0.03,2,1.239,1,0.299,0.45,8.018
MLS Listing,Condo/Co-op,6623 SE Cougar Mountain Way,Bellevue,WA,98006,313873,2,1,Lakemont,821,872942,1995,102,382,282,Active,NA,NA,http://www.redfin.com/WA/Bellevue/6623-SE-Cougar-Mountain-Way-98006/unit-1/home/62510,NWMLS,1463758,47.5426352,-122.1271531,21.38333333,23.56666667,21.73333333,17.66666667,25.08333333,23.56666667,1222.037005,109.9470833,326.9510417,261.5608333,78.46825,2280.964213,1,0,1.447,1.164,2.692,0.881,0.5,0.48,8.164
MLS Listing,Condo/Co-op,840 NE 125th St #205,Seattle,WA,98125,319000,2,2,Pinehurst,857,0,1988,102,372,397,Active,NA,NA,http://www.redfin.com/WA/Seattle/840-NE-125th-St-98125/unit-205/home/12538033,NWMLS,1472193,47.719693,-122.3188563,29.6,26.31666667,12.7,35.23333333,25.98333333,29.6,1245.780941,112.0833333,332.2916667,265.8333333,79.75,2432.739275,1,1,0.95,1.433,1.625,1,0.341,0.473,7.822
MLS Listing,Condo/Co-op,4800 Fauntleroy Way SW #201,Seattle,WA,98116,339950,2,1,Fairmount,793,29971,1980,103,429,372,Active,NA,NA,http://www.redfin.com/WA/Seattle/4800-Fauntleroy-Way-SW-98116/unit-201/home/40553,NWMLS,1467862,47.5588294,-122.3810519,25.45,19.8,14.35,32.7,19.45,25.45,1342.803658,120.8125,354.1145833,283.2916667,84.9875,2558.009908,1,0,0.597,0.945,2.366,1,0.386,0.5,6.794
MLS Listing,Single Family Residential,9643 28th Ave SW Unit B,Seattle,WA,98126,359950,2,2.5,West Seattle,1231,1,2001,105,292,325,Active,NA,NA,http://www.redfin.com/WA/Seattle/9643-28th-Ave-SW-98126/unit-B/home/199,NWMLS,1471849,47.5161044,-122.3697554,25.45,20.06666667,21,39.35,16.35,25.45,1435.426776,129.1458333,374.9479167,299.9583333,89.9875,2654.466359,1,1,0.373,2,2.366,0.905,0.263,0.5,8.407
MLS Listing,Single Family Residential,10224 Beacon Ave S,Seattle,WA,98178,399950,2,1,Seattle,1800,9400,1912,105,222,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/10224-Beacon-Ave-S-98178/home/175611,NWMLS,1466151,47.5087907,-122.2708502,15.28333333,10.88333333,15.05,32.36666667,10.55,15.28333333,1620.673013,145.8125,416.6145833,333.2916667,99.9875,2616.379263,1,0,0.456,2,3.779,1,0.391,0.5,9.126
MLS Listing,Single Family Residential,15632 173rd Ave NE,Woodinville,WA,98072,450000,3,1,Cottage Lake,1220,9660,1971,108,369,0,Active,NA,NA,http://www.redfin.com/WA/Woodinville/15632-173rd-Ave-NE-98072/home/269779,NWMLS,1470802,47.7415891,-122.1089934,34.13333333,38.98333333,30.93333333,39.23333333,39.35,38.98333333,1852.462366,166.6666667,468.75,375,112.5,2975.379033,2,0,0.002,2,0.285,0.451,0.265,0.263,5.266
MLS Listing,Condo/Co-op,1626 Grant Ave S Unit B-202,Renton,WA,98055,219900,2,2,Benson Hill,967,80872,1988,108,227,396,Active,NA,NA,http://www.redfin.com/WA/Renton/1626-Grant-Ave-S-98055/unit-B202/home/14662,NWMLS,1470347,47.4652516,-122.1975678,10.4,12.28333333,25.58333333,26.33333333,14.4,12.28333333,786.8333901,0,229.0625,183.25,54.975,1650.12089,1,1,3.506,1.967,3.958,0.723,0.47,0.5,13.124
MLS Listing,Single Family Residential,8815 11th Ave SW,Seattle,WA,98106,434000,3,1.75,Highland Park,1620,5080,1920,108,268,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8815-11th-Ave-SW-98106/home/475760,NWMLS,1469202,47.524199,-122.349578,21.8,16.41666667,18.73333333,37.08333333,13.88333333,21.8,1778.363872,160,452.0833333,361.6666667,108.5,2860.613872,2,0.854,0.062,2,2.979,0.962,0.307,0.5,9.664
MLS Listing,Condo/Co-op,15154 65th Ave S #912,Tukwila,WA,98188,126000,1,1,Tukwila,656,0,1968,111,192,384,Active,NA,NA,http://www.redfin.com/WA/Tukwila/15154-65th-Ave-S-98188/unit-912/home/51705,NWMLS,1468191,47.4661056,-122.2521463,16.38333333,6.45,18.5,28.11666667,9.3,16.38333333,351.9678496,0,131.25,105,31.5,1003.71785,0,0,4,0.095,3.681,0.967,0.451,0.5,9.694
MLS Listing,Single Family Residential,9613 S 240th St,Kent,WA,98031,384950,3,1,Kent,1170,16117,1950,113,329,0,Active,NA,NA,http://www.redfin.com/WA/Kent/9613-S-240th-St-98031/home/396675,NWMLS,1467603,47.3866497,-122.2118236,20.28333333,15.43333333,27.43333333,31.3,16.51666667,20.28333333,1551.205674,139.5625,400.9895833,320.7916667,96.2375,2508.786924,2,0,0.729,2,3.207,0.633,0.408,0.5,9.477
